instance,param_set,run,best_cost,num_bins,unused_capacity,runtime_s,history_best,history_mean,tau_std
binpack1,balanced,1,48.81333333333333,48,122.0,8.1407,"[np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333)]","[np.float64(51.88), np.float64(51.53333333333334), np.float64(51.56000000000001), np.float64(51.29333333333334), np.float64(51.37333333333334), np.float64(51.61333333333334), np.float64(51.58666666666667), np.float64(51.66666666666667), np.float64(51.37333333333334), np.float64(51.42666666666667), np.float64(51.480000000000004), np.float64(51.400000000000006), np.float64(51.400000000000006), np.float64(51.37333333333334), np.float64(51.29333333333334), np.float64(51.32000000000001), np.float64(51.56000000000001), np.float64(51.56000000000001), np.float64(51.37333333333334), np.float64(51.34666666666667), np.float64(51.32000000000001), np.float64(51.37333333333334), np.float64(51.53333333333334), np.float64(51.53333333333334), np.float64(51.480000000000004), np.float64(51.160000000000004), np.float64(51.58666666666667), np.float64(51.42666666666667), np.float64(51.400000000000006), np.float64(51.29333333333334), np.float64(51.34666666666667), np.float64(51.64000000000001), np.float64(51.42666666666667), np.float64(51.45333333333334), np.float64(51.42666666666667), np.float64(51.53333333333334), np.float64(51.69333333333334), np.float64(51.58666666666667), np.float64(51.480000000000004), np.float64(51.480000000000004), np.float64(51.53333333333334), np.float64(51.400000000000006), np.float64(51.480000000000004), np.float64(51.42666666666667), np.float64(51.21333333333334), np.float64(51.506666666666675), np.float64(51.42666666666667), np.float64(51.56000000000001), np.float64(51.480000000000004), np.float64(51.64000000000001), np.float64(51.53333333333334), np.float64(51.56000000000001), np.float64(51.61333333333334), np.float64(51.506666666666675)]","[np.float64(4.40082140112957), np.float64(9.75033703285928), np.float64(14.991476360211509), np.float64(20.488921093010408), np.float64(25.668770545342017), np.float64(29.764363517072418), np.float64(33.6579378596262), np.float64(37.09496670733079), np.float64(41.14885018863213), np.float64(44.720444671050444), np.float64(47.969911712997174), np.float64(51.16174669915929), np.float64(54.052313259990186), np.float64(48.60904626171029), np.float64(44.99110139878744), np.float64(42.37708804629021), np.float64(39.951863637845804), np.float64(38.1613123103605), np.float64(33.163747723739576), np.float64(38.82959688966701), np.float64(44.10250615379167), np.float64(49.254925947189044), np.float64(53.78142930114933), np.float64(57.22738418693397), np.float64(60.73421151863879), np.float64(64.80019530353722), np.float64(67.23812565535542), np.float64(70.10127371911726), np.float64(72.91713641768825), np.float64(75.63496329982983), np.float64(78.50254619175467), np.float64(67.72238811413686), np.float64(60.709009740543976), np.float64(55.64984152876024), np.float64(51.82642666752658), np.float64(49.563351440745464), np.float64(47.51449344165449), np.float64(46.56309510339975), np.float64(46.02985244005896), np.float64(44.924227588914), np.float64(44.87193370808723), np.float64(44.7534765817126), np.float64(39.15133291342946), np.float64(41.292402616431865), np.float64(43.00389360042812), np.float64(43.507661998957104), np.float64(44.360347968904684), np.float64(44.57473116711821), np.float64(45.970461515998046), np.float64(46.694108873219065), np.float64(41.01748955333909), np.float64(39.407975229642815), np.float64(42.31175452683883), np.float64(43.94664890958913)]"
binpack1,balanced,2,48.81333333333333,48,122.0,7.0638,"[np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333)]","[np.float64(51.85333333333334), np.float64(51.58666666666667), np.float64(51.506666666666675), np.float64(51.480000000000004), np.float64(51.26666666666667), np.float64(51.32000000000001), np.float64(51.42666666666667), np.float64(51.480000000000004), np.float64(51.37333333333334), np.float64(51.66666666666667), np.float64(51.45333333333334), np.float64(51.45333333333334), np.float64(51.480000000000004), np.float64(51.45333333333334), np.float64(51.34666666666667), np.float64(51.480000000000004), np.float64(51.34666666666667), np.float64(51.400000000000006), np.float64(51.480000000000004), np.float64(51.24000000000001), np.float64(51.56000000000001), np.float64(51.37333333333334), np.float64(51.34666666666667), np.float64(51.45333333333334), np.float64(51.42666666666667), np.float64(51.37333333333334), np.float64(51.506666666666675), np.float64(51.42666666666667), np.float64(51.37333333333334), np.float64(51.400000000000006), np.float64(51.58666666666667), np.float64(51.45333333333334), np.float64(51.400000000000006), np.float64(51.61333333333334), np.float64(51.506666666666675), np.float64(51.45333333333334), np.float64(51.29333333333334), np.float64(51.506666666666675), np.float64(51.37333333333334), np.float64(51.61333333333334), np.float64(51.58666666666667), np.float64(51.506666666666675), np.float64(51.37333333333334), np.float64(51.400000000000006), np.float64(51.53333333333334), np.float64(51.61333333333334), np.float64(51.58666666666667), np.float64(51.42666666666667)]","[np.float64(4.49074898729741), np.float64(9.708048525771163), np.float64(15.139577615185043), np.float64(20.380938968245175), np.float64(25.842613093324417), np.float64(30.699134406877633), np.float64(35.08186043020221), np.float64(38.77577236227941), np.float64(42.60512555559304), np.float64(45.409801905369555), np.float64(48.55781864082023), np.float64(51.52004429768135), np.float64(50.32436296022744), np.float64(53.313190400497525), np.float64(56.30875428865835), np.float64(59.204756575780834), np.float64(61.73697847889685), np.float64(63.96166224623376), np.float64(65.86243370022048), np.float64(63.86937032871646), np.float64(65.52769073270275), np.float64(67.51789527718996), np.float64(69.6776862749192), np.float64(71.22032993360733), np.float64(72.81004559501532), np.float64(63.43369792658275), np.float64(56.8194011153874), np.float64(51.62909839187515), np.float64(47.83532439329736), np.float64(45.33048871492357), np.float64(42.84251994625583), np.float64(41.5561130525027), np.float64(40.98211193495462), np.float64(39.71664161223762), np.float64(36.69377758846082), np.float64(37.95091425448884), np.float64(35.811992980202646), np.float64(36.76810042046158), np.float64(38.08208171622264), np.float64(39.388190959915114), np.float64(40.48742178870946), np.float64(41.70220122731877), np.float64(42.61830764372663), np.float64(37.64083841610804), np.float64(38.80258781843153), np.float64(40.5276815060108), np.float64(41.229516051345904), np.float64(42.44796891658843)]"
binpack1,balanced,3,48.81333333333333,48,122.0,7.0192,"[np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333)]","[np.float64(51.88), np.float64(51.45333333333334), np.float64(51.61333333333334), np.float64(51.42666666666667), np.float64(51.400000000000006), np.float64(51.37333333333334), np.float64(51.400000000000006), np.float64(51.34666666666667), np.float64(51.34666666666667), np.float64(51.506666666666675), np.float64(51.34666666666667), np.float64(51.34666666666667), np.float64(51.29333333333334), np.float64(51.32000000000001), np.float64(51.37333333333334), np.float64(51.37333333333334), np.float64(51.506666666666675), np.float64(51.56000000000001), np.float64(51.42666666666667), np.float64(51.29333333333334), np.float64(51.42666666666667), np.float64(51.37333333333334), np.float64(51.37333333333334), np.float64(51.506666666666675), np.float64(51.32000000000001), np.float64(51.64000000000001), np.float64(51.45333333333334), np.float64(51.29333333333334), np.float64(51.24000000000001), np.float64(51.61333333333334), np.float64(51.400000000000006), np.float64(51.21333333333334), np.float64(51.42666666666667), np.float64(51.42666666666667), np.float64(51.42666666666667), np.float64(51.77333333333334), np.float64(51.53333333333334), np.float64(51.69333333333334), np.float64(51.69333333333334), np.float64(51.58666666666667), np.float64(51.56000000000001), np.float64(51.58666666666667), np.float64(51.506666666666675), np.float64(51.69333333333334), np.float64(51.58666666666667), np.float64(51.400000000000006), np.float64(51.37333333333334), np.float64(51.42666666666667)]","[np.float64(4.469142140687931), np.float64(10.083797635465421), np.float64(15.149543895745103), np.float64(20.611347694135464), np.float64(25.85934780986597), np.float64(30.747359256061646), np.float64(35.130785717616824), np.float64(39.43854348336801), np.float64(43.553729434032775), np.float64(46.90409802999524), np.float64(50.32616639672559), np.float64(53.59728959848986), np.float64(52.60009573991178), np.float64(55.84174238188675), np.float64(58.60294749365518), np.float64(61.34311929677943), np.float64(63.44586878144618), np.float64(65.04118121214078), np.float64(66.93419413402503), np.float64(64.81583584915434), np.float64(64.5255908037368), np.float64(67.02727866514316), np.float64(69.44354717929251), np.float64(71.17818877419545), np.float64(73.32865394202221), np.float64(63.20623333084535), np.float64(56.41889237714529), np.float64(47.42074751276174), np.float64(45.31580572067419), np.float64(42.92648678491788), np.float64(41.910850275841135), np.float64(36.71646264039945), np.float64(37.40031706996481), np.float64(38.1836611170193), np.float64(38.92738444367029), np.float64(39.48301776538839), np.float64(34.68748728251621), np.float64(35.68793703391563), np.float64(37.79044675278564), np.float64(39.59712170414265), np.float64(40.216976436429334), np.float64(41.77037346268147), np.float64(43.09978038487793), np.float64(43.7680095225302), np.float64(38.31495361493153), np.float64(40.73423914719716), np.float64(43.17829550369251), np.float64(41.00362139049698)]"
binpack1,balanced,4,48.81333333333333,48,122.0,6.6964,"[np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333)]","[np.float64(52.06666666666667), np.float64(51.64000000000001), np.float64(51.56000000000001), np.float64(51.480000000000004), np.float64(51.45333333333334), np.float64(51.480000000000004), np.float64(51.37333333333334), np.float64(51.400000000000006), np.float64(51.61333333333334), np.float64(51.26666666666667), np.float64(51.400000000000006), np.float64(51.37333333333334), np.float64(51.37333333333334), np.float64(51.37333333333334), np.float64(51.24000000000001), np.float64(51.506666666666675), np.float64(51.26666666666667), np.float64(51.506666666666675), np.float64(51.53333333333334), np.float64(51.32000000000001), np.float64(51.37333333333334), np.float64(51.32000000000001), np.float64(51.32000000000001), np.float64(51.34666666666667), np.float64(51.37333333333334), np.float64(51.74666666666667), np.float64(51.186666666666675), np.float64(51.53333333333334), np.float64(51.64000000000001), np.float64(51.400000000000006), np.float64(51.56000000000001), np.float64(51.45333333333334), np.float64(51.74666666666667), np.float64(51.56000000000001), np.float64(51.45333333333334), np.float64(51.53333333333334), np.float64(51.400000000000006), np.float64(51.56000000000001), np.float64(51.506666666666675), np.float64(51.480000000000004), np.float64(51.53333333333334), np.float64(51.45333333333334), np.float64(51.61333333333334), np.float64(51.400000000000006), np.float64(51.56000000000001), np.float64(51.480000000000004)]","[np.float64(4.117449090183969), np.float64(9.577423054801097), np.float64(15.074098979921123), np.float64(20.551777216935307), np.float64(25.922786605448664), np.float64(30.768864176243582), np.float64(35.621079677493434), np.float64(40.00867730858622), np.float64(44.412455323513214), np.float64(48.53159361061408), np.float64(47.80250948285961), np.float64(51.38748076795937), np.float64(54.88753104954763), np.float64(58.23437677116875), np.float64(61.46827387409117), np.float64(59.613960026097324), np.float64(62.61999045095868), np.float64(64.76088126434503), np.float64(66.63326103060129), np.float64(64.61884042715914), np.float64(67.18000623097004), np.float64(69.57551371890023), np.float64(71.92566738980571), np.float64(63.20993884428127), np.float64(56.79474412127419), np.float64(50.67715625319421), np.float64(47.98955795857801), np.float64(45.049588262609916), np.float64(42.654029048591354), np.float64(42.45652507258736), np.float64(41.94792169623189), np.float64(36.41571810801036), np.float64(36.1143111840341), np.float64(36.844843174542916), np.float64(38.04239468195181), np.float64(38.65993807509074), np.float64(39.83548002714146), np.float64(40.344078274874214), np.float64(41.13681530414928), np.float64(41.71943609161286), np.float64(43.12919137032217), np.float64(43.798874977419025), np.float64(43.430255991775816), np.float64(44.28990529381118), np.float64(44.31587850997635), np.float64(44.644390954742306)]"
binpack1,balanced,5,48.81333333333333,48,122.0,7.7347,"[np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333)]","[np.float64(51.85333333333334), np.float64(51.506666666666675), np.float64(51.720000000000006), np.float64(51.37333333333334), np.float64(51.400000000000006), np.float64(51.506666666666675), np.float64(51.400000000000006), np.float64(51.45333333333334), np.float64(51.58666666666667), np.float64(51.480000000000004), np.float64(51.720000000000006), np.float64(51.34666666666667), np.float64(51.400000000000006), np.float64(51.53333333333334), np.float64(51.34666666666667), np.float64(51.506666666666675), np.float64(51.53333333333334), np.float64(51.480000000000004), np.float64(51.58666666666667), np.float64(51.34666666666667), np.float64(51.32000000000001), np.float64(51.400000000000006), np.float64(51.480000000000004), np.float64(51.24000000000001), np.float64(51.45333333333334), np.float64(51.42666666666667), np.float64(51.34666666666667), np.float64(51.400000000000006), np.float64(51.32000000000001), np.float64(51.37333333333334), np.float64(51.29333333333334), np.float64(51.34666666666667), np.float64(51.480000000000004), np.float64(51.37333333333334), np.float64(51.34666666666667), np.float64(51.66666666666667), np.float64(51.56000000000001), np.float64(51.45333333333334), np.float64(51.480000000000004), np.float64(51.56000000000001), np.float64(51.400000000000006), np.float64(51.400000000000006), np.float64(51.64000000000001), np.float64(51.53333333333334), np.float64(51.400000000000006), np.float64(51.66666666666667), np.float64(51.480000000000004), np.float64(51.53333333333334), np.float64(51.53333333333334), np.float64(51.64000000000001), np.float64(51.53333333333334), np.float64(51.61333333333334), np.float64(51.506666666666675)]","[np.float64(4.428443897759826), np.float64(9.758932998215686), np.float64(14.497181826071333), np.float64(20.21697612985588), np.float64(25.127908834916536), np.float64(29.544444664102638), np.float64(33.90652659959514), np.float64(37.9189714239543), np.float64(41.236968710497706), np.float64(44.49508572952816), np.float64(46.91968277572121), np.float64(50.35715995121962), np.float64(53.45191255254882), np.float64(47.769879513555345), np.float64(44.08634297620021), np.float64(41.08492706123252), np.float64(38.95672684016154), np.float64(33.500091070507125), np.float64(38.25428928835102), np.float64(43.54313906300669), np.float64(48.393396870147775), np.float64(52.59289265835458), np.float64(56.83262690904471), np.float64(60.933821325997), np.float64(64.26256413937598), np.float64(67.2646504787629), np.float64(70.29871638110254), np.float64(70.15812816915692), np.float64(73.15828305484207), np.float64(75.59641146554539), np.float64(66.90612621524495), np.float64(57.29982570677676), np.float64(52.56047750860883), np.float64(49.46225852408438), np.float64(47.5639664446888), np.float64(40.40436054958482), np.float64(40.98238416803455), np.float64(41.20970877555873), np.float64(42.1436496957018), np.float64(42.037702656465754), np.float64(43.1158437246962), np.float64(43.48447870123809), np.float64(43.969833229115046), np.float64(44.13499999469551), np.float64(44.69386752289789), np.float64(44.06925404188324), np.float64(44.66163425120895), np.float64(44.94154568477647), np.float64(42.227719614335456), np.float64(42.73914776284652), np.float64(44.92587653820713), np.float64(46.57307009347339), np.float64(47.12097909886742)]"
binpack1,balanced,6,48.81333333333333,48,122.0,5.9981,"[np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(50.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333), np.float64(48.81333333333333)]","[np.float64(51.88), np.float64(51.66666666666667), np.float64(51.56000000000001), np.float64(51.480000000000004), np.float64(51.58666666666667), np.float64(51.29333333333334), np.float64(51.37333333333334), np.float64(51.26666666666667), np.float64(51.34666666666667), np.float64(51.56000000000001), np.float64(51.45333333333334), np.float64(51.506666666666675), np.float64(51.24000000000001), np.float64(51.61333333333334), np.float64(51.506666666666675), np.float64(51.32000000000001), np.float64(51.61333333333334), np.float64(51.480000000000004), np.float64(51.32000000000001), np.float64(51.26666666666667), np.float64(51.29333333333334), np.float64(51.400000000000006), np.float64(51.37333333333334), np.float64(51.29333333333334), np.float64(51.45333333333334), np.float64(51.826666666666675), np.float64(51.400000000000006), np.float64(51.37333333333334), np.float64(51.53333333333334), np.float64(51.69333333333334), np.float64(51.400000000000006), np.float64(51.53333333333334), np.float64(51.69333333333334), np.float64(51.32000000000001), np.float64(51.61333333333334), np.float64(51.34666666666667), np.float64(51.506666666666675), np.float64(51.720000000000006), np.float64(51.61333333333334), np.float64(51.61333333333334), np.float64(51.58666666666667)]","[np.float64(4.451345405408754), np.float64(9.603834665472627), np.float64(14.985275992854609), np.float64(20.20415374213887), np.float64(24.776550611344067), np.float64(26.213167526989494), np.float64(31.23477965934144), np.float64(36.24162161741106), np.float64(40.46047566709595), np.float64(43.908592562581575), np.float64(47.45099579046699), np.float64(50.47766851604787), np.float64(54.02307854710885), np.float64(56.27859223152596), np.float64(59.40163223520458), np.float64(62.12531292798855), np.float64(64.54848889427822), np.float64(66.425117846458), np.float64(58.781426538641945), np.float64(53.159719417735275), np.float64(49.241696845635545), np.float64(46.03874393746845), np.float64(43.98103670799525), np.float64(42.733131496659276), np.float64(41.18338307761279), np.float64(40.06925165075486), np.float64(39.897951642293606), np.float64(39.85766212823016), np.float64(40.2978655856401), np.float64(39.38757359222624), np.float64(40.4293703005654), np.float64(40.18009987134342), np.float64(40.67286008244971), np.float64(41.38281560781824), np.float64(42.16314230920654), np.float64(42.80629037777892), np.float64(42.94061061328148), np.float64(41.975326004036404), np.float64(43.156406292430944), np.float64(43.12148361938428), np.float64(44.13853649698061)]"
